disease,integration type,experiment,threshold,features,accuracy,test instances,train instances,total_instances
Leukemia,single,GDS2411,50,50,100,4,2,6
Leukemia,single,GDS2411,50,60,100,4,2,6
Leukemia,single,GDS2411,50,70,100,4,2,6
Leukemia,single,GDS2411,50,80,100,4,2,6
Leukemia,single,GDS2411,50,90,100,4,2,6
Leukemia,single,GDS1616,60,10,100,2,2,4
Leukemia,single,GDS1616,60,20,100,2,2,4
Leukemia,single,GDS1616,60,30,100,2,2,4
Leukemia,single,GDS1616,60,40,100,2,2,4
Leukemia,single,GDS1616,60,50,100,2,2,4
Leukemia,single,GDS1616,60,60,100,2,2,4
Leukemia,single,GDS1616,60,70,100,2,2,4
Leukemia,single,GDS1616,60,80,100,2,2,4
Leukemia,single,GDS1616,60,90,100,2,2,4
Leukemia,single,GDS2411,60,10,100,4,2,6
Leukemia,single,GDS2411,60,20,100,4,2,6
Leukemia,single,GDS2411,60,30,100,4,2,6
Leukemia,single,GDS2411,60,40,100,4,2,6
Leukemia,single,GDS2411,60,50,100,4,2,6
Leukemia,single,GDS2411,60,60,100,4,2,6
Leukemia,single,GDS2411,60,70,100,4,2,6
Leukemia,single,GDS2411,60,80,100,4,2,6
Leukemia,single,GDS2411,60,90,100,4,2,6
Leukemia,single,GDS1616,70,10,100,2,2,4
Leukemia,single,GDS1616,70,20,100,2,2,4
Leukemia,single,GDS1616,70,30,100,2,2,4
Leukemia,single,GDS1616,70,40,100,2,2,4
Leukemia,single,GDS1616,70,50,100,2,2,4
Leukemia,single,GDS1616,70,60,100,2,2,4
Leukemia,single,GDS1616,70,70,100,2,2,4
Leukemia,single,GDS1616,70,80,100,2,2,4
Leukemia,single,GDS1616,70,90,100,2,2,4
Leukemia,single,GDS2411,70,10,100,4,2,6
Leukemia,single,GDS2411,70,20,100,4,2,6
Leukemia,single,GDS2411,70,30,100,4,2,6
Leukemia,single,GDS2411,70,40,100,4,2,6
Leukemia,single,GDS2411,70,50,100,4,2,6
Leukemia,single,GDS2411,70,60,100,4,2,6
Leukemia,single,GDS2411,70,70,100,4,2,6
Leukemia,single,GDS2411,70,80,100,4,2,6
Leukemia,single,GDS2411,70,90,100,4,2,6
Leukemia,single,GDS1616,80,10,100,2,2,4
Leukemia,single,GDS1616,80,20,100,2,2,4
Leukemia,single,GDS1616,80,30,100,2,2,4
Leukemia,single,GDS1616,80,40,100,2,2,4
Leukemia,single,GDS1616,80,50,100,2,2,4
Leukemia,single,GDS1616,80,60,100,2,2,4
Leukemia,single,GDS1616,80,70,100,2,2,4
Leukemia,single,GDS1616,80,80,100,2,2,4
Leukemia,single,GDS1616,80,90,100,2,2,4
Leukemia,single,GDS2411,80,10,100,4,2,6
Leukemia,single,GDS2411,80,20,100,4,2,6
Leukemia,single,GDS2411,80,30,100,4,2,6
Leukemia,single,GDS2411,80,40,100,4,2,6
Leukemia,single,GDS2411,80,50,100,4,2,6
Leukemia,single,GDS2411,80,60,100,4,2,6
Leukemia,single,GDS2411,80,70,100,4,2,6
Leukemia,single,GDS2411,80,80,100,4,2,6
Leukemia,single,GDS2411,80,90,100,4,2,6
Leukemia,single,GDS1616,90,10,100,2,2,4
Leukemia,single,GDS1616,90,20,100,2,2,4
Leukemia,single,GDS1616,90,30,100,2,2,4
Leukemia,single,GDS1616,90,40,100,2,2,4
Leukemia,single,GDS1616,90,50,100,2,2,4
Leukemia,single,GDS1616,90,60,100,2,2,4
Leukemia,single,GDS1616,90,70,100,2,2,4
Leukemia,single,GDS1616,90,80,100,2,2,4
Leukemia,single,GDS1616,90,90,100,2,2,4
Leukemia,single,GDS2411,90,10,66.6667,3,3,6
Leukemia,single,GDS2411,90,20,33.3333,3,3,6
Leukemia,single,GDS2411,90,30,33.3333,3,3,6
Leukemia,single,GDS2411,90,40,100,3,3,6
Leukemia,single,GDS2411,90,50,66.6667,3,3,6
Leukemia,single,GDS2411,90,60,66.6667,3,3,6
Leukemia,single,GDS2411,90,70,66.6667,3,3,6
Leukemia,single,GDS2411,90,80,66.6667,3,3,6
Leukemia,single,GDS2411,90,90,66.6667,3,3,6
Leukemia,multi,GDS1616,10,10,0,10,0,10
Leukemia,multi,GDS1616,10,20,0,10,0,10
Leukemia,multi,GDS1616,10,30,0,10,0,10
Leukemia,multi,GDS1616,10,40,0,10,0,10
Leukemia,multi,GDS1616,10,50,0,10,0,10
Leukemia,multi,GDS1616,10,60,0,10,0,10
Leukemia,multi,GDS1616,10,70,0,10,0,10
Leukemia,multi,GDS1616,10,80,0,10,0,10
Leukemia,multi,GDS1616,10,90,0,10,0,10
Leukemia,multi,GDS2411,10,10,0,10,0,10
Leukemia,multi,GDS2411,10,20,0,10,0,10
Leukemia,multi,GDS2411,10,30,0,10,0,10
Leukemia,multi,GDS2411,10,40,0,10,0,10
Leukemia,multi,GDS2411,10,50,0,10,0,10
Leukemia,multi,GDS2411,10,60,0,10,0,10
Leukemia,multi,GDS2411,10,70,0,10,0,10
Leukemia,multi,GDS2411,10,80,0,10,0,10
Leukemia,multi,GDS2411,10,90,0,10,0,10
Leukemia,multi,GDS1616,20,10,0,10,0,10
Leukemia,multi,GDS1616,20,20,0,10,0,10
Leukemia,multi,GDS1616,20,30,0,10,0,10
Leukemia,multi,GDS1616,20,40,0,10,0,10
Leukemia,multi,GDS1616,20,50,0,10,0,10
Leukemia,multi,GDS1616,20,60,0,10,0,10
Leukemia,multi,GDS1616,20,70,0,10,0,10
Leukemia,multi,GDS1616,20,80,0,10,0,10
Leukemia,multi,GDS1616,20,90,0,10,0,10
Leukemia,multi,GDS2411,20,10,100,9,1,10
Leukemia,multi,GDS2411,20,20,100,9,1,10
Leukemia,multi,GDS2411,20,30,100,9,1,10
Leukemia,multi,GDS2411,20,40,100,9,1,10
Leukemia,multi,GDS2411,20,50,100,9,1,10
Leukemia,multi,GDS2411,20,60,100,9,1,10
Leukemia,multi,GDS2411,20,70,100,9,1,10
Leukemia,multi,GDS2411,20,80,100,9,1,10
Leukemia,multi,GDS2411,20,90,100,9,1,10
Leukemia,multi,GDS1616,30,10,100,9,1,10
Leukemia,multi,GDS1616,30,20,100,9,1,10
Leukemia,multi,GDS1616,30,30,0,9,1,10
Leukemia,multi,GDS1616,30,40,0,9,1,10
Leukemia,multi,GDS1616,30,50,0,9,1,10
Leukemia,multi,GDS1616,30,60,0,9,1,10
Leukemia,multi,GDS1616,30,70,0,9,1,10
Leukemia,multi,GDS1616,30,80,0,9,1,10
Leukemia,multi,GDS1616,30,90,0,9,1,10
Leukemia,multi,GDS2411,30,10,100,9,1,10
Leukemia,multi,GDS2411,30,20,100,9,1,10
Leukemia,multi,GDS2411,30,30,100,9,1,10
Leukemia,multi,GDS2411,30,40,100,9,1,10
Leukemia,multi,GDS2411,30,50,100,9,1,10
Leukemia,multi,GDS2411,30,60,100,9,1,10
Leukemia,multi,GDS2411,30,70,100,9,1,10
Leukemia,multi,GDS2411,30,80,100,9,1,10
Leukemia,multi,GDS2411,30,90,100,9,1,10
Leukemia,multi,GDS1616,40,10,100,9,1,10
Leukemia,multi,GDS1616,40,20,100,9,1,10
Leukemia,multi,GDS1616,40,30,0,9,1,10
Leukemia,multi,GDS1616,40,40,0,9,1,10
Leukemia,multi,GDS1616,40,50,0,9,1,10
Leukemia,multi,GDS1616,40,60,0,9,1,10
Leukemia,multi,GDS1616,40,70,0,9,1,10
Leukemia,multi,GDS1616,40,80,0,9,1,10
Leukemia,multi,GDS1616,40,90,0,9,1,10
Leukemia,multi,GDS2411,40,10,100,8,2,10
Leukemia,multi,GDS2411,40,20,50,8,2,10
Leukemia,multi,GDS2411,40,30,50,8,2,10
Leukemia,multi,GDS2411,40,40,50,8,2,10
Leukemia,multi,GDS2411,40,50,50,8,2,10
Leukemia,multi,GDS2411,40,60,50,8,2,10
Leukemia,multi,GDS2411,40,70,50,8,2,10
Leukemia,multi,GDS2411,40,80,50,8,2,10
Leukemia,multi,GDS2411,40,90,50,8,2,10
Leukemia,multi,GDS1616,50,10,100,8,2,10
Leukemia,multi,GDS1616,50,20,100,8,2,10
Leukemia,multi,GDS1616,50,30,100,8,2,10
Leukemia,multi,GDS1616,50,40,100,8,2,10
Leukemia,multi,GDS1616,50,50,100,8,2,10
Leukemia,multi,GDS1616,50,60,100,8,2,10
Leukemia,multi,GDS1616,50,70,100,8,2,10
Leukemia,multi,GDS1616,50,80,100,8,2,10
Leukemia,multi,GDS1616,50,90,100,8,2,10
Leukemia,multi,GDS2411,50,10,100,8,2,10
Leukemia,multi,GDS2411,50,20,50,8,2,10
Leukemia,multi,GDS2411,50,30,50,8,2,10
Leukemia,multi,GDS2411,50,40,50,8,2,10
Leukemia,multi,GDS2411,50,50,50,8,2,10
Leukemia,multi,GDS2411,50,60,50,8,2,10
Leukemia,multi,GDS2411,50,70,50,8,2,10
Leukemia,multi,GDS2411,50,80,50,8,2,10
Leukemia,multi,GDS2411,50,90,50,8,2,10
Leukemia,multi,GDS1616,60,10,100,8,2,10
Leukemia,multi,GDS1616,60,20,100,8,2,10
Leukemia,multi,GDS1616,60,30,100,8,2,10
Leukemia,multi,GDS1616,60,40,100,8,2,10
Leukemia,multi,GDS1616,60,50,100,8,2,10
Leukemia,multi,GDS1616,60,60,100,8,2,10
Leukemia,multi,GDS1616,60,70,100,8,2,10
Leukemia,multi,GDS1616,60,80,100,8,2,10
Leukemia,multi,GDS1616,60,90,100,8,2,10
Leukemia,multi,GDS2411,60,10,100,8,2,10
Leukemia,multi,GDS2411,60,20,50,8,2,10
Leukemia,multi,GDS2411,60,30,50,8,2,10
Leukemia,multi,GDS2411,60,40,50,8,2,10
Leukemia,multi,GDS2411,60,50,50,8,2,10
Leukemia,multi,GDS2411,60,60,50,8,2,10
Leukemia,multi,GDS2411,60,70,50,8,2,10
Leukemia,multi,GDS2411,60,80,50,8,2,10
Leukemia,multi,GDS2411,60,90,50,8,2,10
Leukemia,multi,GDS1616,70,10,100,8,2,10
Leukemia,multi,GDS1616,70,20,100,8,2,10
Leukemia,multi,GDS1616,70,30,100,8,2,10
Leukemia,multi,GDS1616,70,40,100,8,2,10
Leukemia,multi,GDS1616,70,50,100,8,2,10
Leukemia,multi,GDS1616,70,60,100,8,2,10
Leukemia,multi,GDS1616,70,70,100,8,2,10
Leukemia,multi,GDS1616,70,80,100,8,2,10
Leukemia,multi,GDS1616,70,90,100,8,2,10
Leukemia,multi,GDS2411,70,10,100,8,2,10
Leukemia,multi,GDS2411,70,20,50,8,2,10
Leukemia,multi,GDS2411,70,30,50,8,2,10
Leukemia,multi,GDS2411,70,40,50,8,2,10
Leukemia,multi,GDS2411,70,50,50,8,2,10
Leukemia,multi,GDS2411,70,60,50,8,2,10
Leukemia,multi,GDS2411,70,70,50,8,2,10
Leukemia,multi,GDS2411,70,80,50,8,2,10
Leukemia,multi,GDS2411,70,90,50,8,2,10
Leukemia,multi,GDS1616,80,10,100,8,2,10
Leukemia,multi,GDS1616,80,20,100,8,2,10
Leukemia,multi,GDS1616,80,30,100,8,2,10
Leukemia,multi,GDS1616,80,40,100,8,2,10
Leukemia,multi,GDS1616,80,50,100,8,2,10
Leukemia,multi,GDS1616,80,60,100,8,2,10
Leukemia,multi,GDS1616,80,70,100,8,2,10
Leukemia,multi,GDS1616,80,80,100,8,2,10
Leukemia,multi,GDS1616,80,90,100,8,2,10
Leukemia,multi,GDS2411,80,10,100,8,2,10
Leukemia,multi,GDS2411,80,20,50,8,2,10
Leukemia,multi,GDS2411,80,30,50,8,2,10
Leukemia,multi,GDS2411,80,40,50,8,2,10
Leukemia,multi,GDS2411,80,50,50,8,2,10
Leukemia,multi,GDS2411,80,60,50,8,2,10
Leukemia,multi,GDS2411,80,70,50,8,2,10
Leukemia,multi,GDS2411,80,80,50,8,2,10
Leukemia,multi,GDS2411,80,90,50,8,2,10
Leukemia,multi,GDS1616,90,10,100,8,2,10
Leukemia,multi,GDS1616,90,20,100,8,2,10
Leukemia,multi,GDS1616,90,30,100,8,2,10
Leukemia,multi,GDS1616,90,40,100,8,2,10
Leukemia,multi,GDS1616,90,50,100,8,2,10
Leukemia,multi,GDS1616,90,60,100,8,2,10
Leukemia,multi,GDS1616,90,70,100,8,2,10
Leukemia,multi,GDS1616,90,80,100,8,2,10
Leukemia,multi,GDS1616,90,90,100,8,2,10
Leukemia,multi,GDS2411,90,10,100,7,3,10
Leukemia,multi,GDS2411,90,20,100,7,3,10
Leukemia,multi,GDS2411,90,30,100,7,3,10
Leukemia,multi,GDS2411,90,40,100,7,3,10
Leukemia,multi,GDS2411,90,50,66.6667,7,3,10
Leukemia,multi,GDS2411,90,60,33.3333,7,3,10
Leukemia,multi,GDS2411,90,70,33.3333,7,3,10
Leukemia,multi,GDS2411,90,80,33.3333,7,3,10
Leukemia,multi,GDS2411,90,90,33.3333,7,3,10
